file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/victorfrancorezende/./codec/src/java/org/apache/commons/codec/StringEncoder.java,org.apache.commons.codec.StringEncoder,interface,1,24,23,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
/Users/victorfrancorezende/./codec/src/java/org/apache/commons/codec/language/bm/BeiderMorseEncoder.java,org.apache.commons.codec.language.bm.BeiderMorseEncoder,class,6,8,2,6,10,1,0,5,0,0.125,0.75,0.75,8,0,8,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,33,6,0,1,0,1,1,0,4,0,1,1,0,0,0,104,1,0
/Users/victorfrancorezende/./codec/src/test/org/apache/commons/codec/binary/Base64Codec13Test.java,org.apache.commons.codec.binary.Base64Codec13Test,class,8,9,1,8,31,1,0,15,0,0.41666666,0.7777778,0.7777778,12,4,8,4,0,0,9,0,0,0,3,3,0,3,0,0,3,0,23,402,1,8,9,1,0,203,10916,333,8,42,2,0,0,0,2329,1,0
/Users/victorfrancorezende/./codec/src/java/org/apache/commons/codec/language/ColognePhonetic.java,org.apache.commons.codec.language.ColognePhonetic$CologneInputBuffer,innerclass,3,3,0,3,6,2,0,3,15,0.0,0.0,0.0,6,0,4,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,25,4,0,0,0,0,0,1,3,3,2,0,0,0,0,16,2,0
/Users/victorfrancorezende/./codec/src/java/org/apache/commons/codec/language/DoubleMetaphone.java,org.apache.commons.codec.language.DoubleMetaphone,class,4,9,5,4,268,1,0,57,944,0.97348493,0.018181818,0.018181818,44,7,9,33,2,0,11,0,0,0,6,5,0,6,0,0,5,0,102,741,60,3,62,0,30,234,327,83,144,13,3,0,1,0,196,1,0
/Users/victorfrancorezende/./codec/src/test/org/apache/commons/codec/digest/DigestUtilsTest.java,org.apache.commons.codec.digest.DigestUtilsTest,class,5,6,1,5,12,1,0,23,25,0.45454547,0.33333334,0.33333334,11,0,9,1,1,0,10,0,0,0,1,0,0,1,0,0,1,0,35,70,1,0,0,1,0,56,6,9,12,5,1,0,0,0,60,1,0
/Users/victorfrancorezende/./codec/src/test/org/apache/commons/codec/binary/StringUtilsTest.java,org.apache.commons.codec.binary.StringUtilsTest,class,4,5,1,4,19,1,0,22,24,0.5294118,0.4,0.4,17,0,15,2,0,0,15,0,0,0,2,2,0,2,0,0,2,0,23,117,0,0,0,2,0,17,0,42,2,42,1,0,0,0,67,1,0
/Users/victorfrancorezende/./codec/src/test/org/apache/commons/codec/language/SoundexTest.java,org.apache.commons.codec.language.SoundexTest,class,6,7,1,6,30,2,0,12,325,0.0,0.0,0.0,26,0,25,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,6,165,2,0,0,2,5,252,14,0,0,0,2,0,0,0,116,1,0
/Users/victorfrancorezende/./codec/src/java/org/apache/commons/codec/binary/BaseNCodecInputStream.java,org.apache.commons.codec.binary.BaseNCodecInputStream,class,3,8,5,3,17,3,2,6,4,0.5833333,0.16666667,0.16666667,4,0,3,0,1,0,4,0,0,0,3,0,0,3,0,0,3,0,0,54,5,2,4,0,0,0,23,9,2,7,4,0,0,0,73,1,0
/Users/victorfrancorezende/./codec/src/test/org/apache/commons/codec/EncoderExceptionTest.java,org.apache.commons.codec.EncoderExceptionTest,class,2,2,0,2,4,1,0,6,2,0.5,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,2,2,0,2,0,0,2,0,0,24,0,0,0,0,0,1,0,6,0,6,0,0,0,0,20,1,0
/Users/victorfrancorezende/./codec/src/java/org/apache/commons/codec/CharEncoding.java,org.apache.commons.codec.CharEncoding,class,0,1,1,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,6,0,0,8,0,0,0,0,0,6,0,6,0,6,0,0,0,0,107,1,0
/Users/victorfrancorezende/./codec/src/test/org/apache/commons/codec/binary/HexTest.java,org.apache.commons.codec.binary.HexTest,class,9,10,1,9,47,1,0,35,313,0.88461536,0.014285714,0.014285714,26,0,21,5,0,0,21,0,0,0,2,2,0,2,0,0,2,0,29,228,4,2,2,11,0,50,19,44,9,32,2,0,0,0,120,1,0
/Users/victorfrancorezende/./codec/src/test/org/apache/commons/codec/binary/BinaryCodecTest.java,org.apache.commons.codec.binary.BinaryCodecTest,class,7,8,1,7,20,1,0,15,0,0.375,0.7,1.0,16,0,15,0,0,1,16,0,0,0,9,8,0,8,0,1,8,0,122,1017,2,0,2,2,111,260,528,724,0,30,1,0,0,0,84,1,0
/Users/victorfrancorezende/./codec/src/java/org/apache/commons/codec/net/URLCodec.java,org.apache.commons.codec.net.URLCodec,class,10,12,2,10,40,1,0,22,62,0.8269231,0.08791209,0.0989011,13,2,13,0,0,0,14,0,2,0,4,3,0,0,3,1,3,0,10,155,21,5,12,3,3,5,9,19,6,16,3,0,0,0,158,1,0
/Users/victorfrancorezende/./codec/src/java/org/apache/commons/codec/binary/StringUtils.java,org.apache.commons.codec.binary.StringUtils,class,2,19,17,2,19,1,0,4,105,0.0,0.0,0.0,15,15,14,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,63,17,0,2,2,0,1,0,0,1,0,1,0,0,0,106,1,0
/Users/victorfrancorezende/./codec/src/test/org/apache/commons/codec/language/ColognePhoneticTest.java,org.apache.commons.codec.language.ColognePhoneticTest,class,4,4,0,4,11,2,0,5,45,0.0,0.0,0.0,10,0,9,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,40,1,1,0,0,1,155,2,6,0,6,1,0,0,0,39,1,0
/Users/victorfrancorezende/./codec/src/test/org/apache/commons/codec/net/URLCodecTest.java,org.apache.commons.codec.net.URLCodecTest,class,5,6,1,5,29,1,0,18,151,0.9166666,0.008333334,0.008333334,18,0,16,2,0,0,16,0,0,0,2,2,0,0,0,2,2,0,2,193,1,2,1,8,0,58,25,58,0,56,2,0,0,0,98,1,0
/Users/victorfrancorezende/./codec/src/java/org/apache/commons/codec/digest/DigestUtils.java,org.apache.commons.codec.digest.DigestUtils,class,4,6,2,4,40,1,0,31,703,0.9736842,0.0,0.0,38,38,30,7,0,1,31,0,0,0,1,1,0,1,0,0,1,0,62,128,38,1,0,1,0,5,5,4,0,3,1,0,0,0,112,1,0
/Users/victorfrancorezende/./codec/src/java/org/apache/commons/codec/language/ColognePhonetic.java,org.apache.commons.codec.language.ColognePhonetic,class,7,9,2,7,49,3,0,17,15,0.8333333,0.0,0.0,6,1,4,2,0,0,4,0,0,0,1,1,0,1,0,0,1,0,9,187,8,4,23,0,6,3,6,34,2,11,4,0,3,0,163,1,0
/Users/victorfrancorezende/./codec/src/java/org/apache/commons/codec/language/bm/RuleType.java,org.apache.commons.codec.language.bm.RuleType,enum,0,4,4,0,2,1,0,0,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,3,0,1,0,1,0,0,0,0,22,1,0
/Users/victorfrancorezende/./codec/src/test/org/apache/commons/codec/net/RFC1522CodecTest.java,org.apache.commons.codec.net.RFC1522CodecTest$RFC1522TestCodec,innerclass,2,2,0,2,3,2,0,0,3,0.0,0.0,0.0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,10,8,0
